customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C100692,Female,0,No,No,7,Yes,No,No,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),58.45,435.36,No
C100693,Male,0,Yes,No,21,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.02,981.16,No
C100694,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),38.04,2512.21,No
C100695,Male,0,Yes,No,27,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.92,2419.96,No
C100696,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),95.94,1140.2,No
C100697,Male,0,No,No,28,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),81.97,2282.71,No
C100698,Male,1,No,No,10,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,45.16,330.19,No
C100699,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),79.92,533.11,No
C100700,Male,1,No,No,72,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.25,1349.66,No
C100701,Male,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.69,3618.65,Yes
C100702,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),31.06,681.18,No
C100703,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,36.39,412.13,No
C100704,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),73.46,58.53,No
C100705,Female,0,No,No,0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.12,0.0,No
C100706,Male,0,No,No,19,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.82,1398.88,Yes
C100707,Male,0,Yes,Yes,34,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),36.7,1195.14,No
C100708,Male,0,Yes,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,104.0,1915.97,No
C100709,Male,0,No,No,44,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.42,816.01,No
C100710,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,25.5,6.79,Yes
C100711,Male,0,No,No,10,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,66.79,622.79,No
C100712,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),32.07,130.45,No
C100713,Male,0,No,No,14,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.68,1519.63,Yes
C100714,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),34.65,54.91,No
C100715,Male,1,Yes,No,72,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,116.71,8460.35,No
C100716,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,101.05,604.58,No
C100717,Male,0,Yes,No,61,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,107.05,6641.07,No
C100718,Male,1,No,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,126.61,1659.35,No
C100719,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.44,5244.02,No
C100720,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,39.61,684.67,No
C100721,Female,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,66.91,4251.54,Yes
C100722,Male,0,No,No,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,53.0,25.98,Yes
C100723,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.72,1603.55,Yes
C100724,Female,0,Yes,Yes,56,Yes,No,No,Yes,No,No,No,No,No,Two year,No,Mailed check,74.53,4183.06,No
C100725,Female,0,No,No,3,No,No,No,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.65,141.13,No
C100726,Female,0,Yes,Yes,2,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,47.43,100.96,No
C100727,Female,1,Yes,Yes,13,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.64,820.25,No
C100728,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.47,5561.53,No
C100729,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),98.69,1808.55,No
C100730,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),21.91,287.47,No
C100731,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.9,191.91,Yes
C100732,Female,0,No,No,0,Yes,No,No,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),65.76,88.28,No
C100733,Male,0,No,No,39,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),34.52,1380.31,No
C100734,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,66.41,166.53,Yes
C100735,Female,1,No,No,24,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),74.44,1741.69,No
C100736,Male,0,No,No,59,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.57,5137.08,Yes
C100737,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.31,430.39,No
C100738,Female,0,No,Yes,26,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),43.57,1090.64,Yes
C100739,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,130.36,106.62,No
C100740,Female,0,No,No,22,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,94.87,2149.87,No
C100741,Male,0,No,No,4,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),86.58,436.13,No
C100742,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,100.14,3041.11,No
C100743,Female,0,Yes,No,8,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,77.34,568.53,No
C100744,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),108.59,1513.07,No
C100745,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,71.71,1397.36,No
C100746,Female,0,No,No,4,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.05,281.15,No
C100747,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),89.06,2909.21,No
C100748,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,117.29,866.39,No
C100749,Male,0,No,No,26,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,115.36,3005.72,Yes
C100750,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.79,322.07,No
C100751,Female,0,No,No,27,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.5,2390.5,Yes
C100752,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),90.88,244.15,Yes
C100753,Male,0,No,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),99.57,1370.36,Yes
C100754,Male,1,Yes,No,6,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,108.96,623.89,Yes
C100755,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.9,2114.26,No
C100756,Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,109.54,779.38,No
C100757,Female,0,Yes,No,51,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.29,4087.88,No
C100758,Female,0,No,No,53,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.53,4705.56,No
C100759,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.46,573.45,No
C100760,Male,0,Yes,No,22,No,No,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,92.41,2010.99,No
C100761,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.48,160.47,Yes
C100762,Female,0,No,No,11,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),58.32,715.16,No
C100763,Male,0,Yes,Yes,29,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,114.95,3360.93,Yes
C100764,Female,0,No,No,25,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,90.87,2303.93,No
C100765,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),73.78,1677.36,No
C100766,Female,0,No,No,7,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,103.03,711.91,No
C100767,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),147.63,1611.5,No
C100768,Male,0,Yes,No,2,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,34.93,86.72,No
C100769,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,45.89,1408.79,No
C100770,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,150.56,2407.45,No
C100771,Female,0,No,No,29,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.8,2361.57,Yes
C100772,Female,1,Yes,No,6,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.73,492.41,No
C100773,Male,1,No,No,9,Yes,Yes,No,No,No,Yes,No,No,No,Two year,Yes,Mailed check,66.54,600.53,No
C100774,Male,0,No,Yes,9,Yes,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,106.25,884.21,No
C100775,Female,0,No,No,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),148.34,0.0,No
C100776,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.04,515.29,No
C100777,Male,0,No,Yes,39,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,67.09,2575.04,No
C100778,Male,0,No,No,54,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,59.48,3233.47,No
C100779,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),91.99,1525.05,Yes
C100780,Female,0,Yes,No,14,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,106.67,1500.04,No
C100781,Female,1,Yes,No,0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),118.63,0.0,Yes
C100782,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,93.0,4737.6,No
C100783,Male,0,No,Yes,0,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),145.58,47.52,No
C100784,Male,0,No,Yes,69,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,52.76,3707.8,No
C100785,Female,1,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,44.96,720.56,No
C100786,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,114.08,1181.92,Yes
C100787,Male,0,No,No,61,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),73.68,4499.06,No
C100788,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),28.72,73.48,Yes
C100789,Female,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.52,1206.77,Yes
C100790,Male,0,Yes,No,19,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),77.67,1405.86,No
C100791,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),50.61,153.12,No
C100792,Female,0,No,No,13,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),39.56,597.7,Yes
C100793,Male,0,No,No,25,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,63.77,1618.18,No
C100794,Female,0,Yes,No,31,Yes,No,No,No,Yes,No,Yes,No,No,One year,No,Mailed check,38.06,1207.07,No
C100795,Female,0,No,No,0,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),89.05,74.48,Yes
C100796,Female,0,No,Yes,66,No,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),18.25,1121.91,No
C100797,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),72.71,272.91,No
C100798,Female,0,Yes,No,6,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),85.59,501.74,Yes
C100799,Female,0,No,Yes,7,No,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),67.28,508.07,No
C100800,Female,1,Yes,No,0,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,102.8,0.0,No
C100801,Male,0,No,Yes,3,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,28.88,26.57,No
C100802,Female,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.97,3465.32,No
C100803,Female,0,No,No,9,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.1,598.37,No
C100804,Male,0,Yes,No,2,Yes,No phone service,No,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,91.38,145.63,No
C100805,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.56,125.52,No
C100806,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),134.3,4060.72,Yes
C100807,Female,0,Yes,No,46,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.83,2073.23,No
C100808,Male,0,Yes,No,7,No,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),28.15,111.8,No
C100809,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),123.67,0.0,Yes
C100810,Female,0,No,Yes,6,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,27.07,159.58,No
C100811,Female,0,No,No,1,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,90.49,115.36,No
C100812,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,40.64,71.17,No
C100813,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),18.25,258.77,No
C100814,Male,0,Yes,Yes,6,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.76,271.92,Yes
C100815,Female,1,No,Yes,17,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),96.98,1571.39,Yes
C100816,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.35,346.15,No
C100817,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.28,5909.4,Yes
C100818,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),92.89,5240.29,No
C100819,Female,0,No,No,20,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),31.85,604.01,No
C100820,Female,0,Yes,No,10,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),63.17,619.8,No
C100821,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,117.31,1290.33,No
C100822,Male,0,No,No,12,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.52,1139.96,No
C100823,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),62.16,1947.1,Yes
C100824,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),82.46,1180.74,No
C100825,Male,0,Yes,No,46,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.44,2265.86,No
C100826,Female,0,No,No,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),103.41,7174.92,No
C100827,Male,1,No,Yes,9,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,103.4,945.72,No
C100828,Female,0,No,No,19,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),73.63,1401.17,No
C100829,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.92,116.69,Yes
C100830,Female,1,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,40.04,194.52,No
C100831,Female,0,No,No,12,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,29.44,299.3,No
C100832,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,58.7,291.49,No
C100833,Male,0,Yes,No,50,No,No phone service,No,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,67.38,3373.45,No
C100834,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.88,287.29,No
C100835,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),97.67,1355.86,Yes
C100836,Female,0,No,No,22,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.54,1603.09,No
C100837,Female,0,Yes,No,28,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,105.72,2985.09,No
C100838,Male,1,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,41.7,490.56,No
C100839,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.32,4890.04,No
C100840,Female,0,No,No,20,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,46.29,953.25,No
C100841,Male,0,Yes,Yes,13,No,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,107.19,1423.02,No
C100842,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.6,58.11,Yes
C100843,Female,0,No,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),18.25,332.21,No
C100844,Female,1,Yes,No,41,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.9,3731.65,Yes
C100845,Female,0,No,Yes,22,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,94.29,2147.95,No
C100846,Male,0,No,Yes,42,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.3,2353.34,No
C100847,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.86,899.59,No
C100848,Female,1,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,65.21,178.05,Yes
C100849,Male,0,Yes,No,0,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,18.25,0.0,No
C100850,Female,0,No,Yes,8,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,18.25,185.23,No
C100851,Male,0,Yes,No,28,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.05,2973.26,Yes
C100852,Female,1,No,No,37,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),45.28,1744.84,No
C100853,Female,0,No,No,8,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,125.66,958.49,No
C100854,Female,1,No,No,16,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,111.11,1819.59,Yes
C100855,Female,0,Yes,No,13,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,117.02,1522.47,Yes
C100856,Female,0,Yes,Yes,12,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,50.49,619.42,No
C100857,Female,0,No,Yes,6,Yes,No,No,No,No,No,No,Yes,No,One year,Yes,Mailed check,21.75,101.0,No
C100858,Male,0,No,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,37.39,129.81,No
C100859,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),56.61,289.8,No
C100860,Male,0,No,No,1,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,18.25,0.0,No
C100861,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),55.74,230.57,No
C100862,Male,0,Yes,Yes,0,No,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),63.95,0.0,No
C100863,Male,0,Yes,No,23,Yes,No phone service,No,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,31.17,679.16,No
C100864,Male,1,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),38.79,411.75,Yes
C100865,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,63.38,4563.71,Yes
C100866,Female,0,No,No,5,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.69,364.52,No
C100867,Male,0,No,Yes,10,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),43.28,408.26,No
C100868,Female,0,No,No,10,No,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.77,762.48,Yes
C100869,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,74.11,0.0,Yes
C100870,Female,0,Yes,Yes,43,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.41,3016.86,No
C100871,Male,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,50.44,0.0,Yes
C100872,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,30.0,2048.33,No
C100873,Female,0,No,No,53,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),120.89,6416.44,No
C100874,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),88.91,1592.76,No
C100875,Female,0,No,No,18,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),100.17,1803.19,No
C100876,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,67.49,1684.97,No
C100877,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,65.08,705.42,No
C100878,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.72,2143.86,No
C100879,Female,0,Yes,No,1,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,18.25,40.41,No
C100880,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,36.56,0.0,No
C100881,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),46.07,638.4,No
C100882,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),56.36,995.55,No
C100883,Male,0,Yes,No,52,No,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),43.61,2299.5,No
